8 4 0
10 11 0
2 8 20 9 0
2 8 0
11 4 9 6 0
24 1 0
10 11 4 0
21 11 0
2 14 20 0
17 14 8 0
26 19 24 2 0
12 8 9 0
12 8 0
2 13 7 8 0
2 23 0
12 14 7 6 0
15 6 0
14 9 0
10 6 0
2 8 1 0
18 2 0
3 19 12 2 23 0
20 4 0
3 2 0
25 23 11 0
3 18 0
9 6 0
2 1 20 4 0
12 2 1 0
12 2 4 0
12 13 0
9 6 22 0
2 9 0
12 1 0
21 23 11 4 6 0
18 2 0
19 2 20 0
9 6 0
2 23 0
3 4 9 0
8 4 0
2 11 0
8 9 0
12 2 0
10 4 9 0
12 2 11 0
13 15 0
2 11 0
10 11 0
2 4 0
20 4 0
2 23 0
9 6 0
12 15 0
19 24 12 13 8 0
12 2 23 14 4 0
3 2 8 4 9 6 0
17 3 25 21 23 11 0
3 4 0
2 13 8 15 0
10 4 9 0
17 4 0
12 11 0
3 12 0
8 1 9 0
2 9 0
18 6 0
12 8 1 15 0
3 26 0
2 10 21 23 11 14 4 9 6 0
14 6 0
4 9 0
17 26 16 12 8 20 9 0
2 4 0
12 2 7 0
3 18 0
12 23 8 0
8 4 0
2 23 0
2 10 0
1 4 0
14 9 0
3 1 0
14 4 0
17 8 0
8 15 0
19 2 14 20 4 0
3 24 2 9 6 5 0
24 16 7 0
2 1 0
16 2 8 1 9 0
11 6 0
14 20 0
16 2 0
2 13 0
24 16 14 0
20 9 0
8 20 4 9 6 0
11 8 0
16 12 0
12 2 0
8 1 4 0
10 9 0
12 2 10 4 6 0
8 9 0
7 20 0
2 13 0
14 20 0
13 22 0
23 8 0
2 1 0
23 11 8 0
2 14 7 0
2 10 9 0
2 11 20 0
16 2 9 0
12 2 0
2 8 0
2 4 0
24 2 13 7 8 4 0
4 22 0
2 8 22 0
23 9 6 0
2 4 0
23 11 0
2 11 0
2 20 0
2 9 0
2 11 0
12 7 8 0
2 14 0
2 8 4 9 0
10 23 0
21 23 0
13 10 21 11 0
12 2 11 8 0
18 9 0
26 19 15 0
7 15 0
2 6 0
12 7 0
12 2 0
3 2 0
8 6 0
2 4 6 0
2 14 8 1 20 0
2 13 0
24 2 6 0
2 4 0
10 11 0
24 9 0
16 23 11 8 0
8 1 4 0
11 9 0
8 15 0
16 2 0
2 14 1 0
3 25 23 14 0
8 4 15 9 0
9 5 0
2 4 0
24 16 12 13 0
16 2 0
24 16 7 20 0
2 4 0
16 12 2 11 20 0
3 9 0
2 9 0
19 12 2 15 0
12 2 4 0
19 24 7 20 0
25 23 1 0
16 12 2 0
3 2 13 0
1 9 0
12 2 23 11 0
2 4 0
2 8 0
25 5 0
3 8 15 0
17 15 0
13 8 0
16 7 0
14 6 0
12 8 15 0
2 4 0
2 21 0
12 2 23 14 20 0
2 4 0
12 8 0
8 1 0
7 1 0
16 2 0
8 1 0
24 13 0
4 9 0
6 5 0
2 4 9 6 0
12 2 13 0
20 4 0
16 14 15 9 0
24 2 13 0
2 23 11 14 7 20 0
19 12 0
12 2 7 20 0
8 1 0
2 4 0
3 11 0
3 2 0
12 14 0
1 15 9 0
2 11 20 0
24 16 12 2 7 4 6 0
6 22 0
10 11 0
8 1 15 0
12 4 9 0
9 6 0
2 4 9 0
12 20 4 15 0
10 9 0
16 14 0
12 9 0
2 6 22 0
18 19 2 10 9 6 0
10 23 11 0
18 24 2 6 0
14 7 0
9 6 0
25 10 23 11 9 6 0
12 13 0
16 12 8 1 20 15 0
12 6 0
11 9 0
2 10 11 0
4 6 0
2 1 0
12 15 0
8 4 0
2 23 0
4 6 0
9 6 0
12 13 14 9 0
23 11 0
2 13 0
25 2 0
25 19 16 2 13 23 11 14 7 8 20 4 0
12 1 15 0
3 1 0
10 8 0
12 2 14 7 20 4 15 9 0
7 4 0
12 8 1 15 0
16 2 0
10 9 6 0
14 22 0
8 1 4 0
2 14 0
8 1 4 0
2 7 0
8 1 0
8 4 9 22 0
2 10 0
11 22 0
2 11 8 15 0
24 2 0
9 6 0
12 2 14 7 1 20 6 0
6 22 0
12 4 0
23 9 0
2 14 4 0
21 23 11 9 0
3 2 8 4 0
12 2 0
8 4 0
16 2 13 10 7 9 6 0
12 1 0
8 4 0
14 4 0
18 2 0
11 9 0
7 8 1 4 0
2 14 7 20 0
17 2 23 11 0
2 23 0
14 20 0
2 6 0
12 2 0
14 4 0
12 2 0
2 9 0
8 4 0
2 14 20 4 0
24 8 20 22 0
16 2 0
10 23 11 4 9 6 0
2 4 0
7 9 0
8 1 15 6 0
21 11 9 0
14 4 0
4 9 0
25 8 4 0
11 4 0
2 4 0
24 2 23 14 20 6 0
10 21 23 11 4 6 0
4 9 0
20 15 0
14 6 0
16 8 4 0
23 9 0
2 4 0
2 9 0
12 2 7 15 0
2 11 9 6 0
23 11 0
3 18 15 0
2 7 6 0
12 2 1 4 15 0
12 2 7 8 20 4 9 0
25 19 12 2 10 21 23 11 8 4 9 5 0
9 6 0
18 22 0
4 6 0
17 12 2 0
14 20 0
2 14 0
16 14 0
2 4 0
2 8 9 0
25 19 12 2 23 14 15 0
14 7 15 0
24 2 6 22 0
10 8 4 9 6 0
2 4 6 0
2 4 0
2 9 0
12 2 8 0
12 4 0
12 2 14 9 0
18 8 15 0
10 6 0
12 8 0
2 10 0
14 7 20 0
12 8 4 0
17 3 2 20 4 9 0
9 6 0
1 15 0
2 1 0
2 11 0
16 13 0
20 9 0
2 14 0
24 14 20 9 6 0
16 20 0
8 15 9 0
13 1 0
23 11 4 6 0
3 2 4 0
3 26 0
3 18 25 23 0
3 16 2 0
2 9 0
18 6 0
2 8 9 22 0
10 6 0
2 14 7 8 1 20 4 9 0
13 4 0
13 15 0
2 6 0
9 22 0
14 4 0
19 2 0
2 23 0
8 4 0
16 20 0
12 2 15 0
16 2 14 7 20 0
16 2 0
2 8 6 0
8 9 22 0
2 20 0
11 4 0
12 6 0
2 14 7 4 15 0
23 14 0
17 18 0
18 16 12 2 11 14 7 20 4 0
8 4 0
19 11 9 0
8 1 4 15 6 0
2 11 0
2 7 20 9 0
16 2 14 8 20 4 9 0
12 2 14 0
10 8 15 0
9 6 0
24 2 10 14 15 0
11 8 0
2 1 0
10 4 6 0
2 8 1 6 0
2 9 0
11 6 0
12 8 0
19 12 2 13 11 1 0
12 8 0
4 15 0
16 9 0
1 4 0
17 25 0
18 20 9 6 0
16 15 9 0
12 2 11 4 22 0
11 8 0
2 10 8 4 0
11 4 9 0
24 2 0
3 18 25 23 9 0
19 24 13 20 0
2 8 0
16 13 0
2 23 0
12 4 0
24 12 2 0
17 3 25 26 10 23 11 9 6 0
7 4 0
4 9 0
4 9 0
2 14 7 20 6 0
23 11 9 0
3 14 6 0
16 2 13 8 9 0
3 25 0
2 9 0
7 4 0
2 4 9 0
18 15 0
3 11 0
24 2 0
14 20 0
14 7 0
19 2 13 14 20 0
2 11 0
3 18 1 0
12 7 0
21 9 0
3 25 0
2 10 0
13 7 4 9 6 0
2 6 0
9 6 22 0
4 9 0
4 9 0
1 15 0
12 9 0
12 2 0
25 24 2 10 21 23 11 20 4 0
3 25 16 2 4 0
2 4 0
17 11 0
10 23 0
8 1 0
3 18 0
18 23 0
23 6 0
2 23 0
4 6 0
9 6 0
23 9 6 0
2 4 0
8 4 9 0
2 8 1 4 15 0
12 2 0
8 4 0
14 15 0
8 20 0
7 1 15 6 0
8 1 0
2 14 0
2 8 0
3 2 0
4 9 0
8 1 0
10 23 9 0
2 8 0
24 2 9 0
1 4 0
24 2 14 20 0
8 1 0
9 6 0
2 23 9 6 0
2 8 0
25 9 0
21 11 0
3 12 2 0
3 25 0
2 10 0
8 1 0
2 10 14 8 1 0
12 2 0
9 6 0
3 2 14 15 6 0
8 1 4 9 0
10 9 0
8 15 0
4 9 0
2 4 0
11 4 6 0
3 2 6 0
25 4 0
4 9 0
9 6 0
4 9 0
10 11 0
2 14 7 8 20 4 0
16 23 6 22 0
14 20 0
12 4 15 0
20 4 0
2 20 0
13 20 0
2 14 0
18 25 26 19 24 16 12 2 21 23 11 14 1 20 4 15 6 22 0
8 4 0
24 16 12 2 7 20 4 9 0
3 18 25 19 7 9 0
12 1 15 0
2 8 1 0
8 1 0
2 8 0
2 13 0
9 6 0
1 9 0
8 4 9 0
12 2 0
14 6 22 0
2 8 0
2 4 0
12 2 0
12 2 0
2 9 0
12 4 0
3 2 10 23 11 8 15 9 6 0
2 20 0
21 6 0
4 15 0
25 23 0
11 4 9 0
14 20 9 0
17 24 11 7 1 4 9 0
19 10 21 11 0
21 23 11 4 9 5 0
10 11 4 0
2 14 0
25 9 0
16 2 8 4 0
1 4 0
2 1 0
8 1 4 9 0
12 20 0
11 6 0
2 11 6 0
14 7 0
14 4 0
12 1 15 0
12 8 15 0
2 11 0
18 24 0
7 15 0
11 22 0
8 20 0
12 1 0
4 9 0
23 11 0
19 12 2 0
2 9 6 0
2 15 0
8 4 0
12 13 7 8 20 15 0
26 24 14 20 0
9 6 0
16 12 2 7 0
12 7 0
19 14 8 4 0
16 13 11 14 20 0
2 6 0
2 23 8 15 0
3 2 0
4 6 0
2 22 0
8 1 0
2 8 1 4 0
8 9 0
12 2 8 0
2 8 6 0
14 20 0
2 20 0
2 14 9 6 0
23 4 0
2 23 0
12 4 0
23 11 0
9 6 0
12 2 0
12 2 8 0
2 20 0
10 20 0
4 9 0
12 2 8 1 20 0
14 6 0
14 7 20 4 0
12 8 0
18 12 2 8 4 15 9 0
16 2 0
17 23 0
11 14 0
12 1 0
18 26 0
12 8 4 15 9 0
2 11 0
17 25 0
12 7 8 4 15 6 0
17 25 0
21 11 0
8 1 4 0
2 20 0
8 4 0
25 2 7 0
18 14 0
2 14 20 0
16 2 13 0
23 4 0
14 1 0
16 2 9 0
17 3 18 0
14 22 0
16 2 0
8 1 4 0
16 2 0
21 11 14 0
12 2 0
12 2 1 0
25 1 0
21 11 4 9 0
12 2 8 1 4 15 9 0
12 8 0
12 2 14 8 0
8 4 9 0
19 9 0
12 2 7 8 4 15 0
8 1 0
9 6 0
3 26 0
19 2 0
23 20 6 0
2 7 0
13 8 4 0
23 11 0
24 2 0
3 8 4 0
7 8 20 0
12 1 0
4 6 0
2 6 0
12 7 8 1 20 4 15 0
4 9 0
19 12 4 0
4 9 0
2 13 4 0
3 19 16 2 20 0
2 4 0
12 2 0
12 2 7 1 0
26 4 9 0
17 21 11 9 0
12 23 0
18 24 23 9 0
12 2 0
17 11 15 0
4 6 0
24 12 2 13 10 7 8 4 0
2 11 0
12 1 0
12 2 0
2 14 4 0
25 2 23 11 0
14 20 0
2 8 1 0
12 2 7 8 0
2 4 0
3 24 12 2 4 9 0
24 16 2 0
16 14 0
12 13 0
2 9 0
3 10 11 8 9 0
9 6 0
24 2 0
23 7 1 6 0
8 20 9 0
2 8 0
25 26 19 16 12 2 0
2 8 0
2 14 20 0
17 25 23 0
12 2 7 0
2 8 20 0
8 15 0
12 2 0
24 16 2 13 11 0
9 6 0
2 8 0
9 6 0
20 9 0
26 19 9 0
16 12 2 13 8 4 9 0
16 2 20 0
16 7 0
18 15 0
18 4 0
2 9 0
2 20 0
19 24 2 13 23 11 14 9 5 0
2 4 6 0
12 2 0
13 8 0
2 22 0
26 2 21 23 11 9 0
8 1 0
8 1 4 0
10 11 6 0
20 4 0
25 11 0
18 26 24 2 13 23 14 4 15 6 0
3 10 21 23 11 9 6 0
12 2 8 0
13 4 0
2 8 0
8 4 9 0
14 8 6 0
25 20 0
8 15 0
2 8 0
7 15 0
13 6 0
7 9 0
25 13 10 6 0
2 8 0
2 9 6 0
2 23 0
8 1 0
2 6 0
10 11 0
14 4 6 0
1 9 0
16 2 13 9 0
18 15 0
4 9 0
4 9 6 0
12 2 8 1 4 0
2 10 0
8 20 0
2 13 4 0
25 22 0
12 6 0
12 7 8 0
12 9 0
2 9 0
10 23 0
2 7 4 0
18 4 22 0
12 8 0
10 6 0
2 7 0
7 6 0
12 2 8 0
12 2 8 0
23 11 0
4 9 0
25 11 9 0
12 2 15 0
12 2 0
4 9 0
24 12 13 8 4 15 9 6 22 0
12 14 7 4 0
8 4 0
2 10 0
2 8 4 0
11 4 0
12 9 0
11 4 9 0
16 2 13 8 0
2 13 0
8 4 9 0
2 4 0
14 4 0
2 9 0
2 1 0
3 12 1 4 0
12 2 23 7 15 0
12 2 14 7 20 0
18 4 5 0
4 9 0
10 9 0
18 22 0
3 12 2 8 1 20 6 0
8 1 0
16 2 0
24 16 0
1 9 0
3 11 0
16 14 0
16 8 15 0
10 11 0
12 2 8 0
2 14 0
23 9 0
2 11 8 15 0
16 2 0
23 6 0
11 9 0
10 11 9 0
2 9 0
23 11 0
11 1 0
18 1 0
1 20 0
2 11 0
2 4 9 0
12 1 4 0
3 19 0
3 11 8 9 0
18 2 0
12 2 0
12 1 4 0
2 1 4 0
23 4 0
2 4 0
3 12 7 8 1 4 15 0
2 4 0
2 10 11 8 1 0
16 2 0
8 1 0
25 23 0
19 24 2 10 23 11 9 0
17 18 4 0
23 11 4 0
25 23 0
18 24 1 0
10 23 0
19 12 4 0
11 6 0
13 4 0
17 25 0
23 6 0
12 11 0
2 9 0
3 10 0
12 2 10 20 4 0
2 10 6 0
12 15 0
2 4 0
3 25 23 9 0
4 6 0
10 11 4 0
2 8 1 0
13 14 20 9 0
8 9 0
12 10 8 15 9 0
10 9 6 0
3 12 9 0
10 15 0
12 2 6 0
12 8 15 6 0
12 1 15 0
12 2 15 0
12 4 9 0
12 15 0
2 14 9 6 0
12 2 13 0
2 11 0
12 2 0
2 8 1 0
24 4 0
8 1 0
3 24 14 0
13 9 0
2 13 0
2 10 23 4 0
11 4 0
8 9 0
13 6 0
25 23 9 0
2 23 0
12 4 0
10 8 0
24 8 0
18 23 0
7 4 0
18 9 0
4 9 0
4 9 0
12 2 0
10 21 0
12 4 0
8 1 15 0
14 8 4 6 0
7 9 0
4 6 0
14 20 0
12 2 0
16 14 1 0
2 11 8 9 0
7 15 0
12 8 1 15 22 0
8 1 0
24 23 6 0
3 18 25 26 19 12 2 13 14 8 1 15 6 22 0
4 9 0
3 9 6 0
23 6 0
8 9 0
10 9 0
23 11 9 0
23 11 22 0
19 13 0
4 15 0
2 10 0
14 6 0
16 2 13 0
2 22 0
18 9 6 0
13 6 0
3 11 0
16 8 4 0
16 2 13 11 14 1 9 0
17 25 0
11 9 0
23 11 0
11 6 0
20 4 0
14 4 0
16 2 13 14 8 1 20 4 5 0
9 6 0
10 11 4 9 0
3 24 2 9 0
2 6 0
1 4 9 0
8 9 0
2 7 0
18 5 0
10 6 0
3 9 0
12 2 9 0
25 9 0
2 8 15 0
2 4 0
2 21 11 9 0
16 2 20 6 0
23 11 0
12 2 8 1 0
2 9 0
2 14 0
12 2 8 0
24 16 0
24 7 8 4 9 0
10 4 0
8 4 9 0
16 2 20 4 9 0
12 2 0
2 8 0
23 11 0
14 8 0
8 4 0
3 18 23 0
3 4 0
12 11 1 0
16 9 0
23 8 9 0
18 8 4 15 0
3 1 0
4 15 0
9 6 0
16 12 2 13 20 0
2 13 0
8 1 0
24 11 7 20 4 0
18 6 0
21 6 22 0
25 11 0
25 23 11 0
2 20 0
21 4 9 0
18 2 0
16 12 2 14 7 8 20 4 9 6 0
12 2 0
14 20 0
2 14 1 0
23 11 0
4 9 0
4 6 0
8 1 0
8 4 0
14 6 22 0
4 9 22 0
3 18 11 0
2 11 0
8 9 0
2 11 8 0
16 8 20 0
8 1 0
9 6 0
10 4 0
17 4 15 6 0
2 13 0
18 19 2 13 11 8 1 20 4 0
3 23 4 9 0
2 4 0
23 8 0
2 6 0
2 1 0
8 1 15 0
11 6 0
2 4 0
10 23 11 0
3 18 12 0
4 9 0
9 22 0
2 8 0
6 5 22 0
8 1 0
12 9 0
24 20 0
16 2 13 0
15 9 0
9 6 0
16 12 8 0
8 1 15 9 0
4 9 0
9 6 0
2 23 11 4 0
2 14 7 20 0
19 2 0
8 1 0
11 9 0
2 10 0
2 14 20 4 0
12 2 0
2 4 0
1 4 0
2 14 7 20 0
10 21 23 11 0
7 4 0
16 14 7 20 0
14 4 15 0
12 4 0
16 12 2 13 14 8 0
12 7 0
2 14 4 0
12 2 13 14 7 20 0
3 14 7 15 0
15 6 0
21 11 0
16 2 0
2 11 0
19 12 0
2 6 0
11 7 0
2 6 0
12 11 0
8 4 0
2 7 0
2 20 0
16 4 0
12 8 1 15 0
12 1 0
25 23 11 0
3 4 0
2 14 0
2 4 15 0
8 4 6 0
3 11 0
18 2 0
2 13 0
12 4 0
12 7 0
10 6 22 0
13 20 0
12 8 0
12 8 0
9 6 0
8 1 15 9 0
19 2 13 4 0
19 12 2 13 21 4 9 0
4 9 0
15 6 0
4 9 0
2 14 0
16 12 2 14 7 8 1 20 0
2 10 0
13 9 6 0
2 9 0
10 11 0
2 10 14 6 0
3 12 2 23 11 8 1 0
11 9 0
24 2 22 0
2 11 0
4 6 0
8 1 0
10 4 0
3 9 0
4 9 0
10 9 0
19 2 14 1 0
2 20 4 0
2 4 0
17 9 0
24 13 0
8 15 0
18 12 8 15 9 0
3 2 13 8 1 9 0
8 1 4 0
18 8 4 15 0
10 9 0
2 10 0
2 7 0
3 11 0
24 16 12 14 8 15 22 0
11 6 0
14 22 0
18 10 21 11 0
2 14 0
3 2 13 9 6 0
8 4 0
23 9 0
15 9 0
15 9 0
23 11 14 0
19 13 0
19 12 2 8 4 0
3 25 14 0
8 4 0
24 2 8 0
12 2 8 0
8 1 0
24 14 0
8 4 0
2 8 0
25 23 0
17 4 0
19 11 0
11 4 0
26 2 13 0
24 2 0
14 6 0
14 22 0
16 2 14 1 20 0
12 11 0
2 8 0
8 4 0
9 5 0
17 2 0
12 2 0
12 2 14 9 0
9 22 0
2 6 0
10 8 0
20 4 0
8 9 0
17 18 8 1 9 0
12 2 7 4 0
23 6 0
23 11 0
7 9 0
2 14 0
12 15 0
19 12 15 0
2 4 15 0
12 2 0
2 11 0
10 4 0
23 11 0
16 8 20 4 0
3 23 9 0
2 8 0
10 21 0
25 23 0
8 4 15 0
24 13 0
12 8 20 0
12 9 0
12 2 7 8 1 9 0
13 4 0
2 14 0
8 6 0
8 9 0
12 2 8 0
1 4 0
2 7 0
18 22 0
14 1 0
12 2 4 15 0
4 15 0
12 2 0
2 11 8 0
8 1 0
25 10 0
25 12 0
1 9 0
12 2 8 1 0
9 6 0
17 14 8 6 0
2 10 0
24 12 2 23 8 4 9 0
14 6 0
18 2 0
18 4 6 0
12 1 0
2 9 0
8 4 0
2 11 0
3 16 2 14 20 4 9 0
2 1 0
10 6 0
2 14 20 0
21 11 0
2 9 0
3 25 8 4 0
12 2 0
12 11 0
2 6 0
13 15 0
2 6 0
2 4 0
2 23 8 1 4 9 0
8 9 0
8 1 0
12 15 0
12 15 0
10 4 0
12 14 7 8 4 6 0
13 4 0
3 9 0
16 11 0
2 9 0
9 6 0
12 2 8 4 0
2 13 4 0
2 11 0
12 2 0
2 11 0
4 9 0
4 15 0
11 6 0
12 14 8 15 9 0
25 23 0
24 16 23 20 9 0
23 11 9 0
2 8 0
18 12 1 0
12 2 8 0
9 6 0
8 20 0
19 1 0
19 5 0
11 4 0
14 8 0
2 7 15 0
3 26 19 6 0
8 22 0
3 24 2 23 14 1 4 15 0
12 2 14 8 9 0
2 14 0
8 1 0
2 1 0
10 6 0
2 14 8 20 4 9 6 0
8 1 0
14 4 15 0
2 8 0
2 10 23 9 6 0
2 14 4 0
10 11 0
2 10 0
10 21 0
8 4 15 9 0
12 2 0
24 8 0
2 20 4 0
16 2 0
16 2 0
14 4 0
2 13 0
12 14 20 4 0
2 23 0
20 15 0
24 2 14 20 0
24 2 20 0
2 22 0
10 6 0
14 8 20 4 15 9 0
1 4 0
12 2 23 11 4 9 0
19 16 2 13 0
3 2 13 20 4 15 0
18 6 22 0
2 7 8 1 0
8 1 0
12 1 0
14 9 0
3 12 15 0
19 2 13 9 0
8 4 0
12 2 7 0
3 9 6 0
2 11 0
2 4 9 0
12 11 0
4 6 0
14 8 0
2 4 0
20 4 0
26 23 4 0
2 1 0
2 8 1 4 0
24 4 0
12 2 0
23 20 0
23 8 4 9 0
3 18 24 12 2 1 0
16 7 0
2 20 4 0
8 4 0
12 8 0
8 1 6 0
2 8 1 0
12 2 0
2 14 7 0
2 14 15 0
10 14 0
16 2 0
16 20 0
8 1 4 15 9 0
2 1 0
2 8 4 0
17 3 0
16 2 4 0
14 6 0
19 13 10 14 20 0
25 11 9 0
23 9 0
19 2 13 0
14 8 1 0
8 1 0
2 13 0
2 9 0
2 1 0
9 22 0
2 11 0
10 21 0
2 7 0
2 20 0
2 6 0
2 8 0
2 8 4 0
12 4 0
2 9 0
12 15 0
4 9 0
17 3 26 19 8 20 4 6 0
8 1 4 0
10 11 0
18 11 7 8 4 9 0
2 6 0
3 4 0
8 9 0
16 13 0
12 7 15 0
7 4 0
2 11 1 4 0
12 1 0
8 1 9 0
14 15 0
2 8 0
4 6 0
12 2 23 8 4 0
9 6 0
3 20 0
2 20 0
2 14 0
8 4 0
19 6 0
2 4 0
2 8 1 0
4 9 0
15 6 0
3 18 25 26 19 13 14 8 1 20 9 6 0
10 23 0
8 4 0
23 11 0
18 22 0
23 22 0
2 9 0
9 22 0
17 4 0
1 4 9 0
2 8 0
12 2 0
9 6 0
19 8 4 0
2 13 0
23 8 0
23 14 9 0
23 9 0
10 4 0
2 23 0
18 2 0
8 4 0
9 6 0
2 10 11 4 0
3 2 0
13 1 0
18 26 23 9 0
25 11 0
2 13 0
9 6 0
15 9 0
19 4 0
14 7 0
12 2 20 0
9 6 0
16 12 2 23 7 0
12 8 0
17 2 8 9 0
14 1 20 9 6 0
19 13 4 9 0
2 9 0
13 20 6 0
11 8 9 6 0
25 11 0
2 8 0
16 8 0
2 11 0
26 12 8 4 15 9 0
4 9 0
24 12 4 0
12 2 0
3 12 8 0
3 25 0
2 11 0
12 2 0
16 1 0
12 2 8 0
4 9 6 0
19 12 0
14 9 0
12 2 0
2 4 0
2 11 4 0
2 13 0
2 4 0
19 2 7 0
12 8 0
19 2 4 0
12 2 0
25 23 11 0
12 22 0
8 4 9 0
12 4 15 0
2 4 0
2 13 11 9 6 0
12 4 0
2 6 0
2 4 6 0
11 9 0
12 2 0
19 13 0
3 8 0
23 4 9 0
14 4 6 0
2 14 4 0
2 1 0
13 20 0
8 1 15 0
12 2 4 0
2 14 15 0
12 14 0
4 9 0
12 2 7 4 0
8 4 0
2 10 23 11 8 6 0
23 9 6 0
8 1 20 0
2 9 0
18 23 0
2 14 4 0
14 1 4 6 0
3 9 0
10 21 11 0
19 2 14 8 4 9 0
2 13 0
4 9 0
23 11 4 9 6 0
19 2 0
14 8 15 0
4 9 0
23 9 0
25 1 0
12 2 0
10 6 0
12 14 0
2 20 0
8 9 0
16 12 2 9 22 0
3 12 9 0
8 1 9 0
12 1 0
2 4 0
2 7 4 0
17 23 0
1 4 0
2 14 1 20 0
8 15 0
16 14 7 20 4 9 0
2 4 0
10 21 0
9 6 0
3 12 2 20 0
25 11 7 20 4 0
16 12 13 8 15 0
25 23 9 0
14 7 15 0
14 20 9 0
12 4 0
2 8 0
1 4 0
11 1 4 0
16 14 0
12 2 0
4 9 0
3 6 0
12 2 0
24 2 13 4 0
14 1 4 0
1 9 0
2 7 6 0
8 4 0
19 2 0
26 8 0
3 2 11 6 0
8 9 0
19 9 0
12 2 0
8 1 0
12 9 0
3 12 1 15 0
2 10 0
25 23 0
2 14 7 0
10 6 0
3 9 0
1 4 15 0
19 12 13 20 0
14 22 0
16 12 2 13 23 8 0
3 2 8 4 0
11 8 0
23 15 0
20 4 9 0
10 15 9 0
1 4 0
2 11 0
11 9 0
2 4 0
12 2 0
13 8 0
4 6 0
2 14 20 0
3 25 0
14 6 0
25 14 0
2 9 22 0
2 23 0
2 1 0
8 9 6 0
2 22 0
8 4 0
12 8 0
13 4 0
10 9 0
4 15 0
2 9 0
12 2 6 0
25 23 0
16 12 2 1 4 15 9 0
23 4 0
3 11 0
12 2 0
2 9 0
2 8 4 0
1 6 0
10 11 0
16 14 7 0
2 4 0
4 9 0
18 26 2 9 0
23 11 0
18 7 0
10 6 0
16 2 0
10 21 0
16 9 0
11 9 0
8 4 0
12 13 0
2 6 0
12 9 0
1 15 0
12 1 15 0
2 8 0
24 1 0
8 4 0
2 20 0
3 12 2 8 4 15 0
25 2 8 6 0
2 11 0
1 22 0
12 2 15 0
10 4 9 0
11 9 0
16 9 0
25 7 0
14 20 0
2 9 0
2 8 0
10 4 0
4 9 6 0
13 1 0
3 13 0
3 16 2 1 0
12 8 1 0
8 1 4 0
20 4 9 0
16 2 0
12 2 0
3 18 25 13 23 8 1 4 9 0
8 4 0
13 8 6 0
3 12 4 15 0
12 1 0
16 12 2 13 14 20 4 0
2 14 0
12 7 0
4 15 0
2 10 0
12 1 0
2 15 0
24 4 9 0
8 1 15 0
2 13 7 0
25 23 4 9 6 0
9 6 0
2 10 0
2 14 0
18 24 12 0
2 14 0
8 4 0
24 9 0
24 11 14 4 9 6 0
2 1 0
12 1 15 0
1 4 9 0
2 4 0
14 4 0
12 2 0
12 2 0
1 15 0
18 15 0
2 14 20 0
2 10 0
24 12 2 10 11 14 8 1 4 15 9 0
14 22 0
6 5 0
8 1 4 0
2 4 0
4 22 0
12 2 15 0
11 4 0
8 6 0
23 6 0
16 2 0
1 9 6 0
12 4 6 22 0
12 14 8 1 0
8 1 4 0
14 9 0
4 9 0
19 12 2 20 0
2 10 0
19 24 0
23 11 4 0
2 8 9 0
18 12 2 23 7 8 20 15 9 0
12 2 0
23 9 0
15 9 0
12 11 0
8 6 0
24 4 0
8 1 0
14 9 0
4 15 0
3 22 0
10 6 0
17 3 25 6 0
12 2 0
8 4 9 0
12 2 14 7 20 4 9 6 5 0
2 9 0
2 1 0
3 2 13 4 6 0
2 14 20 0
14 9 0
7 20 0
8 20 0
12 1 4 15 0
25 24 2 13 23 14 8 4 15 9 0
1 4 0
12 15 0
8 9 0
12 20 0
18 26 0
14 22 0
1 6 0
24 13 0
2 1 0
12 23 14 9 0
23 11 9 6 0
23 8 9 0
4 9 0
24 2 8 0
10 11 4 0
2 6 0
25 16 2 10 1 6 0
8 1 15 9 6 22 0
12 2 8 0
4 9 0
8 4 0
2 7 0
14 20 0
2 13 0
10 21 9 6 5 22 0
14 9 22 0
8 4 0
2 7 0
1 9 0
13 8 4 0
11 14 0
7 4 0
3 18 2 23 8 4 9 0
24 9 0
16 2 0
10 8 0
19 12 2 23 11 14 4 15 9 6 0
2 14 0
2 8 4 9 6 0
12 4 0
16 2 0
24 2 0
8 5 0
18 24 9 6 0
10 15 9 0
2 9 0
12 1 0
8 4 9 0
8 9 0
10 11 0
12 2 14 1 9 0
1 15 0
12 11 14 8 20 0
2 14 15 0
12 8 15 0
2 4 0
2 14 0
10 11 0
2 6 0
4 9 6 0
12 2 0
16 12 2 13 4 0
23 11 0
3 24 0
3 18 23 1 0
12 2 7 8 0
8 15 0
2 20 4 0
12 2 0
12 2 0
8 6 0
2 14 0
16 2 0
12 2 0
2 9 0
8 9 0
8 1 0
12 15 0
12 2 23 0
16 13 0
3 2 0
19 14 0
2 20 0
12 2 0
3 10 1 9 0
2 22 0
2 15 0
7 9 0
2 13 0
3 13 0
4 9 0
24 9 0
1 9 6 0
8 4 9 6 0
25 23 0
2 13 4 0
2 15 0
2 20 0
16 13 14 8 0
12 2 0
2 4 0
10 9 6 0
8 6 0
2 1 0
8 1 4 9 0
19 8 9 0
2 8 0
3 25 9 0
2 11 0
18 14 4 0
19 2 0
16 4 0
8 1 4 0
2 7 0
19 12 2 0
10 9 0
8 22 0
2 8 0
14 7 0
13 4 0
2 4 0
18 2 0
14 20 0
2 14 0
17 25 0
3 19 0
8 1 0
4 9 0
2 8 9 0
11 1 0
13 4 0
